"time","down.sawtooth","up.sawtooth"
6.256,0.6640000006920228,-5.256
6.258,0.662000000692023,-5.258
6.26,0.6600000006920232,-5.26
6.262,0.6580000006920235,-5.262
6.264,0.6560000006920228,-5.264
6.266,0.654000000692023,-5.266
6.268,0.6520000006920232,-5.268
6.27,0.6500000006920235,-5.27
6.272,0.6480000006920228,-5.272
6.274,0.646000000692023,-5.274
6.276,0.6440000006920232,-5.276
6.278,0.6420000006920235,-5.278
6.28,0.6400000006920228,-5.28
6.282,0.638000000692023,-5.282
6.284,0.6360000006920232,-5.284
6.286,0.6340000006920234,-5.286
6.288,0.6320000006920227,-5.288
6.29,0.6300000006920229,-5.29
6.292,0.6280000006920231,-5.292
6.294,0.6260000006920233,-5.294
6.296,0.6240000006920227,-5.296
6.298,0.6220000006920229,-5.298
6.3,0.6200000006920231,-5.3
6.302,0.6180000006920233,-5.302
6.304,0.6160000006920227,-5.304
6.306,0.6140000006920229,-5.306
6.308,0.6120000006920231,-5.308
6.31,0.6100000006920233,-5.31
6.312,0.6080000006920226,-5.312
6.314,0.6060000006920229,-5.314
6.316,0.6040000006920231,-5.316
6.318,0.6020000006920233,-5.318
6.32,0.6000000006920226,-5.32
6.322,0.5980000006920229,-5.322
6.324,0.5960000006920231,-5.324
6.326,0.5940000006920233,-5.326
6.328,0.5920000006920226,-5.328
6.33,0.5900000006920229,-5.33
6.332,0.5880000006920231,-5.332
6.334,0.5860000006920233,-5.334
6.336,0.5840000006920224,-5.336
6.338,0.5820000006920226,-5.338
6.34,0.5800000006920228,-5.34
6.342,0.5780000006920231,-5.342
6.344,0.5760000006920224,-5.344
6.346,0.5740000006920226,-5.346
6.348,0.5720000006920228,-5.348
6.35,0.5700000006920231,-5.35
6.352,0.5680000006920224,-5.352
6.354,0.5660000006920226,-5.354
6.356,0.5640000006920228,-5.356
6.358,0.562000000692023,-5.358
6.36,0.5600000006920224,-5.36
6.36000000073605,0.5599999999559729,-5.36000000073605
6.36000000073605,1,-5.36000000073605
6.362,0.9980000007360497,-5.362
6.364,0.99600000073605,-5.364
6.366,0.9940000007360502,-5.366
6.368,0.9920000007360499,-5.368
6.37,0.9900000007360501,-5.37
6.372,0.9880000007360503,-5.372
6.374,0.9860000007360503,-5.374
6.376,0.9840000007360497,-5.376
6.378,0.9820000007360499,-5.378
6.38,0.9800000007360501,-5.38
6.382,0.9780000007360503,-5.382
6.384,0.9760000007360496,-5.384
6.386,0.9740000007360499,-5.386
6.388,0.9720000007360504,-5.388
6.39,0.9700000007360506,-5.39
6.392,0.96800000073605,-5.392
6.394,0.9660000007360502,-5.394
6.396,0.9640000007360504,-5.396
6.398,0.9620000007360506,-5.398
6.4,0.96000000073605,-5.4
6.402,0.9580000007360502,-5.402
6.404,0.9560000007360504,-5.404
6.406,0.9540000007360506,-5.406
6.408,0.95200000073605,-5.408
6.41,0.9500000007360502,-5.41
6.412,0.9480000007360504,-5.412
6.414,0.9460000007360506,-5.414
6.416,0.9440000007360497,-5.416
6.418,0.9420000007360499,-5.418
6.42,0.9400000007360502,-5.42
6.422,0.9380000007360504,-5.422
6.424,0.9360000007360497,-5.424
6.426,0.9340000007360499,-5.426
6.428,0.9320000007360502,-5.428
6.43,0.9300000007360504,-5.43
6.432,0.9280000007360497,-5.432
6.434,0.9260000007360499,-5.434
6.436,0.9240000007360502,-5.436
6.438,0.9220000007360504,-5.438
6.44,0.9200000007360497,-5.44
6.442,0.9180000007360499,-5.442
6.444,0.9160000007360501,-5.444
6.446,0.9140000007360504,-5.446
6.448,0.9120000007360497,-5.448
6.45,0.9100000007360499,-5.45
6.452,0.9080000007360501,-5.452
6.454,0.9060000007360504,-5.454
6.456,0.9040000007360497,-5.456
6.458,0.9020000007360499,-5.458
6.46,0.9000000007360501,-5.46
6.462,0.8980000007360504,-5.462
6.464,0.8960000007360497,-5.464
6.466,0.8940000007360499,-5.466
6.468,0.8920000007360501,-5.468
6.47,0.8900000007360499,-5.47
6.472,0.8880000007360492,-5.472
6.474,0.8860000007360495,-5.474
6.476,0.8840000007360497,-5.476
6.478,0.8820000007360499,-5.478
6.480000000000004,0.8800000007360457,-5.480000000000004
6.480000000000004,0.8800000007360457,-5.480000000000004
6.482,0.8780000007360491,-5.482
6.484,0.8760000007360498,-5.484
6.486,0.87400000073605,-5.486
6.488,0.8720000007360492,-5.488
6.49,0.8700000007360494,-5.49
6.492,0.8680000007360497,-5.492
6.494,0.8660000007360499,-5.494
6.496,0.864000000736049,-5.496
6.498,0.8620000007360492,-5.498
6.5,0.8600000007360494,-5.5
6.502,0.8580000007360497,-5.502
6.504,0.8560000007360499,-5.504
6.506,0.8540000007360492,-5.506
6.508,0.8520000007360494,-5.508
6.51,0.8500000007360492,-5.51
6.512,0.8480000007360494,-5.512
6.514,0.8460000007360488,-5.514
6.516,0.844000000736049,-5.516
6.518,0.8420000007360492,-5.518
6.52,0.8400000007360494,-5.52
6.522,0.8380000007360487,-5.522
6.524,0.836000000736049,-5.524
6.526,0.8340000007360492,-5.526
6.528,0.8320000007360494,-5.528
6.53,0.8300000007360487,-5.53
6.532,0.828000000736049,-5.532
6.534,0.8260000007360492,-5.534
6.536,0.8240000007360494,-5.536
6.538,0.8220000007360488,-5.538
6.54,0.8200000007360491,-5.54
6.542,0.8180000007360493,-5.542
6.544,0.8160000007360495,-5.544
6.546,0.8140000007360488,-5.546
6.548,0.8120000007360491,-5.548
6.55,0.8100000007360493,-5.55
6.552,0.8080000007360495,-5.552
6.554,0.8060000007360488,-5.554
6.556,0.804000000736049,-5.556
6.558,0.8020000007360493,-5.558
6.56,0.8000000007360495,-5.56
6.560000000140074,0.8000000005959749,-5.560000000140074
6.560000000140074,0.8000000005959749,-5.560000000140074
6.562,0.7980000007360494,-5.562
6.564,0.7960000007360493,-5.564
6.566,0.7940000007360495,-5.566
6.568,0.79200000073605,-5.568
6.57,0.7900000007360494,-5.57
6.572,0.7880000007360496,-5.572
6.574,0.7860000007360498,-5.574
6.576,0.7840000007360498,-5.576
6.578,0.7820000007360491,-5.578
6.58,0.7800000007360494,-5.58
6.582,0.7780000007360496,-5.582
6.584,0.7760000007360498,-5.584
6.586,0.7740000007360491,-5.586
6.588,0.7720000007360494,-5.588
6.59,0.7700000007360499,-5.59
6.592,0.7680000007360501,-5.592
6.594,0.7660000007360495,-5.594
6.596,0.7640000007360497,-5.596
6.598,0.7620000007360499,-5.598
6.600000000000002,0.7600000007360475,-5.600000000000002
6.600000000000002,0.7600000007360475,-5.600000000000002
6.602,0.75800000073605,-5.602
6.604,0.75600000073605,-5.604
6.606,0.7540000007360498,-5.606
6.608,0.75200000073605,-5.608
6.61,0.7500000007360493,-5.61
6.612,0.7480000007360496,-5.612
6.614,0.7460000007360498,-5.614
6.616,0.74400000073605,-5.616
6.618,0.7420000007360493,-5.618
6.62,0.7400000007360495,-5.62
6.622,0.7380000007360498,-5.622
6.624,0.73600000073605,-5.624
6.626,0.7340000007360493,-5.626
6.628,0.7320000007360495,-5.628
6.63,0.7300000007360498,-5.63
6.632,0.72800000073605,-5.632
6.634,0.7260000007360493,-5.634
6.636,0.7240000007360495,-5.636
6.638,0.7220000007360498,-5.638
6.64,0.72000000073605,-5.64
6.642,0.7180000007360493,-5.642
6.644,0.7160000007360495,-5.644
6.646,0.7140000007360499,-5.646
6.648,0.7120000007360501,-5.648
6.65,0.7100000007360494,-5.65
6.652,0.7080000007360496,-5.652
6.654,0.7060000007360498,-5.654
6.656,0.7040000007360501,-5.656
6.658,0.7020000007360494,-5.658
6.66,0.7000000007360496,-5.66
6.662,0.6980000007360498,-5.662
6.664,0.6960000007360501,-5.664
6.666,0.6940000007360494,-5.666
6.668,0.6920000007360496,-5.668
6.67,0.6900000007360498,-5.67
6.672,0.6880000007360501,-5.672
6.674,0.6860000007360494,-5.674
6.676,0.6840000007360496,-5.676
6.678,0.6820000007360498,-5.678
6.68,0.68000000073605,-5.68
6.682,0.6780000007360494,-5.682
6.684,0.6760000007360496,-5.684
6.686,0.6740000007360498,-5.686
6.688,0.67200000073605,-5.688
6.69,0.6700000007360494,-5.69
6.692,0.6680000007360498,-5.692
6.694,0.66600000073605,-5.694
6.696,0.6640000007360503,-5.696
6.698,0.6620000007360496,-5.698
6.7,0.6600000007360498,-5.7
6.702,0.65800000073605,-5.702
6.704,0.6560000007360502,-5.704
6.706,0.6540000007360496,-5.706
6.708,0.6520000007360498,-5.708
6.71,0.65000000073605,-5.71
6.712,0.6480000007360502,-5.712
6.714,0.6460000007360496,-5.714
6.716,0.6440000007360498,-5.716
6.718,0.64200000073605,-5.718
6.720000000000004,0.6400000007360458,-5.720000000000004
6.720000000000004,0.6400000007360458,-5.720000000000004
6.722,0.6380000007360497,-5.722
6.724,0.6360000007360498,-5.724
6.726,0.63400000073605,-5.726
6.728,0.6320000007360501,-5.728
6.73,0.6300000007360494,-5.73
6.732,0.6280000007360497,-5.732
6.734,0.6260000007360496,-5.734
6.736,0.6240000007360498,-5.736
6.738,0.6220000007360491,-5.738
6.74,0.6200000007360493,-5.74
6.742,0.6180000007360495,-5.742
6.744,0.6160000007360498,-5.744
6.746,0.6140000007360493,-5.746
6.748,0.6120000007360495,-5.748
6.75,0.6100000007360498,-5.75
6.75,0.6100000007360498,-5.75
6.752,0.6080000007360499,-5.752
6.754,0.6060000007360496,-5.754
6.756,0.604000000736049,-5.756
6.758,0.6020000007360493,-5.758
6.76,0.6000000007360495,-5.76
6.762,0.5980000007360498,-5.762
6.764,0.5960000007360492,-5.764
6.766,0.5940000007360494,-5.766
6.768,0.5920000007360496,-5.768
6.77,0.5900000007360499,-5.77
6.772,0.5880000007360492,-5.772
6.774,0.5860000007360494,-5.774
6.776,0.5840000007360499,-5.776
6.778,0.5820000007360501,-5.778
6.78,0.5800000007360494,-5.78
6.782,0.5780000007360496,-5.782
6.784,0.5760000007360498,-5.784
6.786,0.5740000007360501,-5.786
6.788,0.5720000007360494,-5.788
6.79,0.5700000007360496,-5.79
6.792,0.5680000007360498,-5.792
6.794,0.5660000007360501,-5.794
6.796,0.5640000007360494,-5.796
6.798,0.5620000007360496,-5.798
6.8,0.5600000007360494,-5.8
6.800000000780071,0.5599999999559783,-5.800000000780071
6.800000000780071,1,-5.800000000780071
6.802,0.998000000780071,-5.802
6.804,0.9960000007800708,-5.804
6.806,0.994000000780071,-5.806
6.808,0.9920000007800711,-5.808
6.81,0.9900000007800713,-5.81
6.812,0.9880000007800707,-5.812
6.814,0.9860000007800707,-5.814
6.816,0.9840000007800709,-5.816
6.818,0.9820000007800711,-5.818
6.82,0.9800000007800704,-5.82
6.822,0.9780000007800707,-5.822
6.824,0.9760000007800709,-5.824
6.826,0.9740000007800711,-5.826
6.828,0.97200000078007,-5.828
6.83,0.9700000007800702,-5.83
6.832,0.9680000007800704,-5.832
6.834,0.9660000007800706,-5.834
6.836,0.96400000078007,-5.836
6.838,0.9620000007800702,-5.838
6.84,0.9600000007800704,-5.84
6.842,0.9580000007800706,-5.842
6.844,0.95600000078007,-5.844
6.846,0.9540000007800702,-5.846
6.848,0.9520000007800704,-5.848
6.85,0.9500000007800706,-5.85
6.852,0.94800000078007,-5.852
6.854,0.9460000007800702,-5.854
6.856,0.9440000007800704,-5.856
6.858,0.9420000007800706,-5.858
6.86,0.94000000078007,-5.86
6.862,0.9380000007800702,-5.862
6.864,0.9360000007800704,-5.864
6.866,0.9340000007800706,-5.866
6.868,0.9320000007800699,-5.868
6.87,0.9300000007800702,-5.87
6.872,0.9280000007800704,-5.872
6.874,0.9260000007800706,-5.874
6.876,0.9240000007800699,-5.876
6.878,0.9220000007800702,-5.878
6.88,0.9200000007800704,-5.88
6.882,0.9180000007800706,-5.882
6.884,0.9160000007800699,-5.884
6.886,0.9140000007800702,-5.886
6.888,0.9120000007800704,-5.888
6.89,0.9100000007800706,-5.89
6.892,0.9080000007800699,-5.892
6.894,0.9060000007800701,-5.894
6.896,0.9040000007800704,-5.896
6.898,0.9020000007800706,-5.898
6.9,0.9000000007800699,-5.9
6.902,0.8980000007800701,-5.902
6.904,0.8960000007800704,-5.904
6.906,0.8940000007800706,-5.906
6.908,0.8920000007800699,-5.908
6.91,0.8900000007800701,-5.91
6.912,0.8880000007800704,-5.912
6.914,0.8860000007800706,-5.914
6.916,0.8840000007800699,-5.916
6.918,0.8820000007800701,-5.918
6.92,0.8800000007800703,-5.92
6.922,0.8780000007800706,-5.922
6.924,0.8760000007800699,-5.924
6.926,0.8740000007800701,-5.926
6.928,0.8720000007800703,-5.928
6.93,0.8700000007800706,-5.93
6.932,0.8680000007800699,-5.932
6.934,0.8660000007800701,-5.934
6.936,0.8640000007800703,-5.936
6.938,0.8620000007800706,-5.938
6.94,0.8600000007800699,-5.94
6.942,0.8580000007800701,-5.942
6.944,0.8560000007800703,-5.944
6.946,0.8540000007800705,-5.946
6.948,0.8520000007800699,-5.948
6.95,0.8500000007800701,-5.95
6.952,0.8480000007800703,-5.952
6.954,0.8460000007800705,-5.954
6.956,0.8440000007800699,-5.956
6.958,0.8420000007800701,-5.958
6.960000000000004,0.8400000007800659,-5.960000000000004
6.960000000000004,0.8400000007800659,-5.960000000000004
6.962,0.8380000007800699,-5.962
6.964,0.8360000007800693,-5.964
6.966,0.8340000007800695,-5.966
6.968,0.8320000007800701,-5.968
6.97,0.8300000007800703,-5.97
6.972,0.8280000007800696,-5.972
6.974,0.8260000007800699,-5.974
6.976,0.8240000007800697,-5.976
6.978,0.82200000078007,-5.978
6.98,0.8200000007800693,-5.98
6.982,0.8180000007800695,-5.982
6.984,0.8160000007800697,-5.984
6.986,0.81400000078007,-5.986
6.988,0.8120000007800693,-5.988
6.99,0.8100000007800698,-5.99
6.992,0.8080000007800701,-5.992
6.994,0.8060000007800703,-5.994
6.996,0.8040000007800696,-5.996
6.998,0.8020000007800698,-5.998
7,0.8000000007800701,-6
7.000000000140149,0.8000000006399208,-6.000000000140149
7.000000000140149,0.8000000006399208,-6.000000000140149
7.002,0.7980000007800709,-6.002
7.004,0.7960000007800709,-6.004
7.006,0.7940000007800703,-6.006
7.008,0.7920000007800702,-6.008
7.01,0.7900000007800704,-6.01
7.012,0.7880000007800706,-6.012
7.014,0.7860000007800699,-6.014
7.016,0.7840000007800703,-6.016
7.018,0.7820000007800705,-6.018
7.02,0.7800000007800707,-6.02
7.022,0.77800000078007,-6.022
7.024,0.7760000007800703,-6.024
7.026,0.7740000007800705,-6.026
7.028,0.7720000007800707,-6.028
7.03,0.7700000007800702,-6.03
7.032,0.7680000007800705,-6.032
7.034,0.7660000007800707,-6.034
7.036,0.7640000007800709,-6.036
7.038,0.7620000007800702,-6.038
7.040000000000003,0.7600000007800678,-6.040000000000003
7.040000000000003,0.7600000007800678,-6.040000000000003
7.042,0.7580000007800707,-6.042
7.044,0.7560000007800709,-6.044
7.046,0.7540000007800701,-6.046
7.048,0.7520000007800703,-6.048
7.05,0.7500000007800706,-6.05
7.052,0.7480000007800706,-6.052
7.054,0.7460000007800699,-6.054
7.056,0.7440000007800701,-6.056
7.058,0.7420000007800703,-6.058
7.06,0.7400000007800706,-6.06
7.062,0.7380000007800699,-6.062
7.064,0.7360000007800697,-6.064
7.066,0.7340000007800699,-6.066
7.068,0.7320000007800701,-6.068
7.07,0.7300000007800694,-6.07
7.072,0.7280000007800697,-6.072
7.074,0.7260000007800699,-6.074
7.076,0.7240000007800701,-6.076
7.078,0.7220000007800694,-6.078
7.08,0.7200000007800696,-6.08
7.082,0.7180000007800699,-6.082
7.084,0.7160000007800701,-6.084
7.086,0.7140000007800694,-6.086
7.088,0.7120000007800696,-6.088
7.09,0.7100000007800699,-6.09
7.092,0.7080000007800701,-6.092
7.094,0.7060000007800694,-6.094
7.096,0.7040000007800696,-6.096
7.098,0.7020000007800699,-6.098
7.1,0.7000000007800701,-6.1
7.102,0.6980000007800694,-6.102
7.104,0.6960000007800696,-6.104
7.106,0.6940000007800698,-6.106
7.108,0.6920000007800701,-6.108
7.11,0.6900000007800694,-6.11
7.112,0.6880000007800696,-6.112
7.114,0.6860000007800698,-6.114
7.116,0.6840000007800701,-6.116
7.118,0.6820000007800694,-6.118
7.12,0.6800000007800696,-6.12
7.122,0.6780000007800698,-6.122
7.124,0.6760000007800701,-6.124
7.126,0.6740000007800694,-6.126
7.128,0.6720000007800696,-6.128
7.13,0.6700000007800698,-6.13
7.132,0.6680000007800702,-6.132
7.134,0.6660000007800695,-6.134
7.136,0.6640000007800697,-6.136
7.138,0.6620000007800699,-6.138
7.14,0.6600000007800702,-6.14
7.142,0.6580000007800695,-6.142
7.144,0.6560000007800697,-6.144
7.146,0.6540000007800699,-6.146
7.148,0.6520000007800701,-6.148
7.15,0.6500000007800695,-6.15
7.152,0.6480000007800697,-6.152
7.154,0.6460000007800699,-6.154
7.156,0.6440000007800701,-6.156
7.158,0.6420000007800695,-6.158
7.16,0.6400000007800697,-6.16
7.162,0.6380000007800699,-6.162
7.164,0.6360000007800701,-6.164
7.166,0.6340000007800695,-6.166
7.168,0.6320000007800697,-6.168
7.17,0.6300000007800699,-6.17
7.172,0.6280000007800701,-6.172
7.174,0.6260000007800695,-6.174
7.176,0.6240000007800697,-6.176
7.178,0.6220000007800699,-6.178
7.18,0.6200000007800701,-6.18
7.182,0.6180000007800694,-6.182
7.184,0.6160000007800697,-6.184
7.186,0.6140000007800699,-6.186
7.188,0.6120000007800701,-6.188
7.19,0.6100000007800694,-6.19
7.192,0.6080000007800697,-6.192
7.194,0.6060000007800699,-6.194
7.196,0.6040000007800701,-6.196
7.198,0.6020000007800694,-6.198
7.200000000000005,0.6000000007800652,-6.200000000000005
7.200000000000005,0.6000000007800652,-6.200000000000005
7.202,0.5980000007800697,-6.202
7.204,0.5960000007800695,-6.204
7.206,0.5940000007800689,-6.206
7.208,0.5920000007800693,-6.208
7.21,0.5900000007800695,-6.21
7.212,0.5880000007800698,-6.212
7.214,0.5860000007800688,-6.214
7.216,0.584000000780069,-6.216
7.218,0.5820000007800692,-6.218
7.22,0.5800000007800694,-6.22
7.222,0.5780000007800687,-6.222
7.224,0.576000000780069,-6.224
7.226,0.5740000007800694,-6.226
7.228,0.5720000007800696,-6.228
7.23,0.570000000780069,-6.23
7.232,0.5680000007800692,-6.232
7.234,0.5660000007800694,-6.234
7.236,0.5640000007800696,-6.236
7.238,0.562000000780069,-6.238
7.24,0.5600000007800692,-6.24
7.240000000824019,0.5599999999560501,-6.240000000824019
7.240000000824019,1,-6.240000000824019
7.242,0.9980000008240193,-6.242
7.244,0.9960000008240198,-6.244
7.246,0.9940000008240192,-6.246
7.248,0.9920000008240191,-6.248
7.25,0.9900000008240193,-6.25
7.252,0.9880000008240195,-6.252
7.254,0.98600000082402,-6.254
7.256,0.9840000008240193,-6.256
7.258,0.9820000008240195,-6.258
7.26,0.9800000008240197,-6.26
7.262,0.9780000008240199,-6.262
7.264,0.9760000008240193,-6.264
7.266,0.9740000008240195,-6.266
7.268,0.9720000008240193,-6.268
7.27,0.9700000008240195,-6.27
7.272,0.9680000008240188,-6.272
7.274,0.966000000824019,-6.274
7.276,0.9640000008240193,-6.276
7.278,0.9620000008240195,-6.278
7.28,0.9600000008240188,-6.28
7.282,0.958000000824019,-6.282
7.284,0.9560000008240193,-6.284
7.286,0.9540000008240195,-6.286
7.288,0.9520000008240188,-6.288
7.29,0.950000000824019,-6.29
7.292,0.9480000008240193,-6.292
7.294,0.9460000008240195,-6.294
7.296,0.9440000008240188,-6.296
7.298,0.942000000824019,-6.298
7.3,0.9400000008240192,-6.3
7.302,0.9380000008240195,-6.302
7.304,0.9360000008240188,-6.304
7.306,0.934000000824019,-6.306
7.308,0.9320000008240192,-6.308
7.31,0.9300000008240195,-6.31
7.312,0.9280000008240188,-6.312
7.314,0.926000000824019,-6.314
7.316,0.9240000008240192,-6.316
7.318,0.9220000008240195,-6.318
7.32,0.9200000008240188,-6.32
7.322,0.918000000824019,-6.322
7.324,0.9160000008240192,-6.324
7.326,0.9140000008240194,-6.326
7.328,0.9120000008240188,-6.328
7.33,0.910000000824019,-6.33
7.332,0.9080000008240192,-6.332
7.334,0.9060000008240194,-6.334
7.336,0.9040000008240188,-6.336
7.338,0.902000000824019,-6.338
7.34,0.9000000008240192,-6.34
7.342,0.8980000008240194,-6.342
7.344,0.8960000008240188,-6.344
7.346,0.894000000824019,-6.346
7.348,0.8920000008240192,-6.348
7.35,0.8900000008240195,-6.35
7.352,0.8880000008240189,-6.352
7.354,0.8860000008240191,-6.354
7.356,0.8840000008240193,-6.356
7.358,0.8820000008240195,-6.358
7.36,0.8800000008240189,-6.36
7.362,0.8780000008240191,-6.362
7.364,0.8760000008240193,-6.364
7.366,0.8740000008240195,-6.366
7.368,0.8720000008240189,-6.368
7.37,0.8700000008240191,-6.37
7.372,0.8680000008240193,-6.372
7.374,0.8660000008240195,-6.374
7.376,0.8640000008240188,-6.376
7.378,0.8620000008240191,-6.378
7.38,0.8600000008240193,-6.38
7.382,0.8580000008240195,-6.382
7.384,0.8560000008240188,-6.384
7.386,0.8540000008240191,-6.386
7.388,0.8520000008240193,-6.388
7.39,0.8500000008240195,-6.39
7.392,0.8480000008240188,-6.392
7.394,0.846000000824019,-6.394
7.396,0.8440000008240193,-6.396
7.398,0.8420000008240195,-6.398
7.4,0.8400000008240188,-6.4
7.402,0.838000000824019,-6.402
7.404,0.8360000008240193,-6.404
7.406,0.8340000008240195,-6.406
7.408,0.8320000008240188,-6.408
7.41,0.830000000824019,-6.41
7.412,0.8280000008240193,-6.412
7.414,0.8260000008240195,-6.414
7.416,0.8240000008240188,-6.416
