"time","modC.cont_last","modC.d_interbeat","modC.delay_sa_v.d_delay","monC.d_interbeat","monC.d_sinus_sinus","$whenCondition4","modC.delay_sa_v.delay_passed","modC.inp","modC.outp","modC.pace_av.outp","modC.pace_av.reset","modC.refrac_av.refrac_passed","monC.av_contraction","monC.outp","monC.refrac_passed","monC.sinus_contraction","modC.delay_sa_v.inp","modC.delay_sa_v.outp","modC.pace_av.inp","modC.refrac_av.inp","modC.refrac_av.outp","monC.inp"
0.516,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.518,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.52,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.522,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.524,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.526,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.528,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.53,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.532,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.534,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.536,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.538,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.54,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.542,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.544,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.546,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.548,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.5499999999999999,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.5499999999999999,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.552,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.554,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.556,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.5580000000000001,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.5600000000000001,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.5620000000000001,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.5639999999999999,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.5659999999999999,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.5679999999999999,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.57,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.572,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.574,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.576,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.578,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.58,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.582,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.584,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.586,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.588,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.59,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.592,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.594,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.596,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.598,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.6,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.6,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.602,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.604,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.606,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.608,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.61,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.612,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.614,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.616,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.618,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.62,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.622,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.624,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.626,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.628,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.63,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.632,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.634,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.636,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.638,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.64,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.642,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.644,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.646,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.648,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.65,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.65,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.652,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.654,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.656,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.658,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.66,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.662,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.664,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.666,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.668,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.67,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.672,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.674,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.676,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.678,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.68,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.6820000000000001,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.6840000000000001,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.6860000000000001,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.6879999999999999,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.6899999999999999,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.6919999999999999,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.694,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.696,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.698,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.7000000000000001,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.7000000000000001,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.702,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.704,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.706,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.708,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.71,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.712,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.714,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.716,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.718,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.72,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.722,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.724,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.726,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.728,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.73,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.732,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.734,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.736,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.738,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.74,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.742,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.744,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.746,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.748,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.7500000000000001,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.7500000000000001,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.752,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.754,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.756,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.758,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.76,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.762,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.764,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.766,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.768,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.77,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.772,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.774,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.776,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.778,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.78,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.782,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.784,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.786,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.788,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.79,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.792,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.794,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.796,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.798,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.8,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.8,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.802,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.804,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.806,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.8080000000000001,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.8100000000000001,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.8120000000000001,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.8139999999999999,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.8159999999999999,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.8179999999999999,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.82,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.822,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.824,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.826,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.828,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.83,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.832,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.834,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.836,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.838,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.84,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.842,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.844,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.846,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.848,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.8500000000000002,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.8500000000000002,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.852,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.854,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.856,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.858,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.86,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.862,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.864,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.866,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.868,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.87,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.872,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.874,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.876,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.878,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.88,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.882,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.884,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.886,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.888,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.89,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.892,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.894,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.896,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.898,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.9000000000000002,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.9000000000000002,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.902,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.904,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.906,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.908,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.91,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.912,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.914,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.916,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.918,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.92,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.922,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.924,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.926,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.928,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.93,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.9320000000000001,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.9340000000000001,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.9360000000000001,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.9379999999999999,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.9399999999999999,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.9419999999999999,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.944,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.946,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.948,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.9500000000000003,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.9500000000000003,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.952,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.954,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.956,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.958,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.96,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.962,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.964,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.966,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.968,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.97,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.972,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.974,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.976,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.978,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.98,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.982,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.984,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.986,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.988,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.99,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.992,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.994,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.996,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0.998,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,1,0.15,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,1,0.09008789475279608,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1
1.002,0,1,0.09008789475279608,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.004,0,1,0.09008789475279608,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.006,0,1,0.09008789475279608,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.008,0,1,0.09008789475279608,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.01,0,1,0.09008789475279608,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.012,0,1,0.09008789475279608,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.014,0,1,0.09008789475279608,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.016,0,1,0.09008789475279608,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.018,0,1,0.09008789475279608,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.02,0,1,0.09008789475279608,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.022,0,1,0.09008789475279608,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.024,0,1,0.09008789475279608,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.026,0,1,0.09008789475279608,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.028,0,1,0.09008789475279608,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.03,0,1,0.09008789475279608,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.032,0,1,0.09008789475279608,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
